,id,original_title,popularity,release_date,title,vote_average,vote_count
2192,56831,The Sunset Limited,9.111,2011-02-12,The Sunset Limited,7.3,333
2193,42979,Robot Chicken: Star Wars,20.346,2007-07-17,Robot Chicken: Star Wars,7.3,202
2194,19913,(500) Days of Summer,46.922,2009-07-17,(500) Days of Summer,7.3,8439
2195,14202,The Painted Veil,12.142,2006-01-01,The Painted Veil,7.3,946
2196,276624,アイアムアヒーロー,19.574,2016-04-23,I Am a Hero,7.3,268
2197,10518,Marathon Man,9.507,1976-10-08,Marathon Man,7.3,789
2198,1262,Stranger Than Fiction,10.624,2006-09-09,Stranger Than Fiction,7.3,1856
2199,129112,وجدة‎‎,6.299,2012-08-31,Wadjda,7.3,393
2200,109445,Frozen,145.326,2013-11-20,Frozen,7.3,14326
2201,8923,Green Street Hooligans,15.493,2005-09-09,Green Street Hooligans,7.3,1924
2202,8374,The Boondock Saints,13.498,1999-01-22,The Boondock Saints,7.3,1935
2203,449674,Louis C.K. 2017,5.029,2017-04-04,Louis C.K. 2017,7.3,205
2204,375315,فروشنده,10.276,2016-06-24,The Salesman,7.3,695
2205,345920,Collateral Beauty,24.953,2016-12-06,Collateral Beauty,7.3,4890
2206,18947,The Boat That Rocked,11.528,2009-04-01,The Boat That Rocked,7.3,1789
2207,16436,Nordwand,7.36,2008-10-23,North Face,7.3,216
2208,1716,Le Dernier Métro,9.006,1980-09-17,The Last Metro,7.3,366
2209,613504,After We Collided,208.481,2020-09-02,After We Collided,7.3,4595
2210,408537,El ciudadano ilustre,7.892,2016-09-08,The Distinguished Citizen,7.3,201
2211,11209,The Alamo,11.067,1960-10-23,The Alamo,7.3,264
2212,979,Irréversible,27.166,2002-05-22,Irreversible,7.3,2150
2213,403,Driving Miss Daisy,12.751,1989-12-13,Driving Miss Daisy,7.3,1236
